url,id,тип объявления,регион,статус,тип_животного,окрас,порода,место события,дата_публикации,пол,возраст,описание,Длина_описания_в_словах,наличие_описания,есть_фото,количество_фото,количество_комментариев,дата пропажи,есть_контакты
https://pet911.ru/67-km/lost/cat/rl1070783,rl1070783,потерян,67 Km,в поиске,кошка,черные,домашняя,"Новая улица, 6","вт, 16.09.2025",Женский,Неизвестно,"Упала с 1-го этажа. Трехцветная кошка,с зелены и глазами. Половина губы - черные. Очень пугливая и домашняя",17,True,True,3,2,"пн, 15.09.2025",True
https://pet911.ru/balashikha/lost/dog/rl1091677,rl1091677,потерян,Balashikha,в поиске,собака,рыжая,Неизвестно,"улица Свердлова, 50, Балашиха","пт, 24.10.2025",Женский,Неизвестно,"Бело рыжая, к людям боится подходить, на ней золотой адресник с телефонами, пропала вчера вечером, испугалась салюта и убежала в неизвестном направлении",22,True,True,1,3,"чт, 23.10.2025",True
https://pet911.ru/serpukhov/lost/cat/rl1076533,rl1076533,потерян,Serpukhov,в поиске,кошка,Неизвестно,Неизвестно,"улица Форсса, 8, Серпухов","пт, 26.09.2025",Женский,Неизвестно,"Корото лапая, с маленьким хвостикам,отзывается на Маслинка 3 цветная пропала 23.09.25 примерно в 4 утра",15,True,True,3,3,"вт, 23.09.2025",True
https://pet911.ru/noginsk/lost/cat/rl1093086,rl1093086,потерян,Noginsk,в поиске,кошка,Неизвестно,Неизвестно,"улица Дмитрия Михайлова, 8, Ногинск","вс, 26.10.2025",Женский,"1, год","Здравствуйте ! Потерялась кошка. Может быть кто нибудь видел полосатую кошечку Марусю ? Потерялась месяц назад МО г. Ногинск , Дмитрия Михайлова 7, могла уйти куда угодно 1 год, длинный хвост , красивые глаза, пугливая! Стерилизована. Может быть кто то ее видел ? Ищу ️ Тел. +79257282088 @yano444kas #потеряласькошка Зоо потеряшки Москва и МО |",55,True,True,3,3,"пт, 26.09.2025",True
https://pet911.ru/moskva/lost/dog/rl1079158,rl1079158,потерян,Moskva,питомец найден,собака,черный,Неизвестно,"Перервинский бульвар, 8, Москва","ср, 01.10.2025",Женский,Неизвестно,"Из особенностей: хвост имеет два загиба. Окрас черный с белым. Человекоориентированная, хоть и большая на вид, но не агрессивная. В кожаном коричневом ошейнике и в сером от блох и клещей",30,True,True,3,2,"вт, 30.09.2025",True
https://pet911.ru/bykovo/lost/cat/rl1081930,rl1081930,потерян,Bykovo,в поиске,кошка,рыжий,Неизвестно,"улица Чапаева, 7, Быково","пн, 06.10.2025",Мужской,Неизвестно,"Сбежал кот. Рыжий, взрослый и толстый, плохие зубы, одно ухо повреждено. Кличка Рыжик, на кличку не отзывается. Добрый, спокойный, людей не боится. Легко дается в руки.",26,True,True,1,4,"пт, 03.10.2025",True
https://pet911.ru/gorki-leninskiye/lost/cat/rl1080685,rl1080685,потерян,Gorki Leninskiye,в поиске,кошка,рыжий,Неизвестно,"Дорожная улица, 20, Горки Ленинские","сб, 04.10.2025",Мужской,Неизвестно,Рыжий с белыми лапами и кончиком хвоста. Откликается на кличку Кокс,11,True,True,1,3,"ср, 01.10.2025",True
https://pet911.ru/lytkarino/lost/cat/rl1090053,rl1090053,потерян,Lytkarino,в поиске,кошка,серый,Неизвестно,"Комсомольская улица, 5А, Лыткарино","вт, 21.10.2025",Мужской,Неизвестно,"Серый котик, уходил на работу, вернулся, а его нет",9,True,True,3,3,"сб, 18.10.2025",True
https://pet911.ru/saburovo/lost/cat/rl1078160,rl1078160,потерян,Saburovo,в поиске,кошка,Неизвестно,Неизвестно,"Луговая улица, 13, Сабурово","пн, 29.09.2025",Женский,Неизвестно,"Кошечка маленькая , ей нет еще годика, ласковая , игривая. Выскочила из дома когда ребенок дверь не закрыл за собой.",20,True,True,3,4,"вс, 28.09.2025",True
https://pet911.ru/reutov/lost/cat/rl1092147,rl1092147,потерян,Reutov,в поиске,кошка,Неизвестно,Неизвестно,"улица Октября, Реутов","сб, 25.10.2025",Женский,Неизвестно,"Выскочила из переноски у ветклиники Редвет, шпротного окраса, пушистая, из особых примет-побрит хвост. К людям идет, ласковая",17,True,True,1,3,"пт, 24.10.2025",True
https://pet911.ru/shchelkovo/lost/dog/rl1073462,rl1073462,потерян,Shchelkovo,питомец найден,собака,Неизвестно,Неизвестно,"Московская улица, 68, Щёлково","сб, 20.09.2025",Мужской,Неизвестно,"Гуляли на распущенном поводке и убежал. Пушистая светлая шерсть, пугливый, средних размеров. Лохматай растерянный пёс, незнающий куда бежать.",18,True,True,2,3,"сб, 20.09.2025",True
