url,id,тип объявления,регион,статус,тип_животного,окрас,порода,место события,дата_публикации,пол,возраст,описание,Длина_описания_в_словах,наличие_описания,есть_фото,количество_фото,количество_комментариев,дата находки,есть_контакты
https://pet911.ru/found/dog/rf1090566,rf1090566,найден,,ищут хозяина,собака,Неизвестно,Неизвестно,"улица Академика Северина, 5 к1, Мирный","ср, 22.10.2025",Мужской,Неизвестно,очень близко не подходит,4,True,True,1,1,"вт, 21.10.2025",True
https://pet911.ru/found/cat/rf1094862,rf1094862,найден,,ищут хозяина,кошка,Неизвестно,Неизвестно,"Молодёжная улица, 1А, район Щербинка","чт, 30.10.2025",Мужской,Неизвестно,"Чистый ухоженный котик, видно, что домашний, красивого окраса табби. Похож на британского короткошерстного. Ласковый, тянется к людям. Пугается от громких уличных звуков.",22,True,True,3,3,"ср, 29.10.2025",True
https://pet911.ru/yam/found/cat/rf1086799,rf1086799,найден,Yam,ищут хозяина,кошка,серая,Неизвестно,"Западная улица, Ям","вт, 14.10.2025",Неизвестно,Неизвестно,Серая с белой грудкой в розовом ошейнике с бубенчиком,9,True,False,0,3,"пн, 13.10.2025",True
https://pet911.ru/moskva/found/dog/rf1093759,rf1093759,найден,Moskva,хозяин найден,собака,пятно,Неизвестно,"Подольская улица, 27 к1, Москва","вт, 28.10.2025",Мужской,Неизвестно,"Порода Джек Рассел терьер, кобель. Спокойный. Пятно на спине.",9,True,True,2,3,"пн, 27.10.2025",True
https://pet911.ru/found/dog/rf1089452,rf1089452,найден,,хозяин найден,собака,Неизвестно,Неизвестно,"2-я Новошоссейная улица, Старково","вс, 19.10.2025",Мужской,Неизвестно,"Активный, дружелюбный, без проблем взаимодействует с людьми",7,True,True,1,3,"вс, 19.10.2025",True
https://pet911.ru/moskovskaya-oblast/found/dog/rf1083240,rf1083240,найден,Moskovskaya Oblast,ищут хозяина,собака,черный,Неизвестно,"Санники, Московская область","ср, 08.10.2025",Неизвестно,Неизвестно,"По колено рост, ошейник черный, уши стоят, молодая",8,True,True,1,3,"ср, 08.10.2025",True
https://pet911.ru/moskva/found/cat/rf1088687,rf1088687,найден,Moskva,ищут хозяина,кошка,коричневые,Неизвестно,"Ленинградское шоссе, 29, Москва","сб, 18.10.2025",Мужской,Неизвестно,"Кот взрослый окрас бежевый, глаза коричневые.",6,True,True,2,3,"сб, 18.10.2025",True
https://pet911.ru/domodedovo/found/dog/rf1087952,rf1087952,найден,Domodedovo,хозяин найден,собака,Неизвестно,Неизвестно,"Лунная улица, 17к2, Домодедово","пт, 17.10.2025",Неизвестно,Неизвестно,"16.10.25 в 20:30 Найдена маленькая, длинношерстая, лиловая собачка. Предположительно чихуа-хуа",10,True,True,1,5,"чт, 16.10.2025",True
https://pet911.ru/kotelniki/found/cat/rf1089184,rf1089184,найден,Kotelniki,ищут хозяина,кошка,Неизвестно,Неизвестно,"Кузьминская улица, 15, Котельники","вс, 19.10.2025",Мужской,Неизвестно,"Абиссинский кот кастрированный, окрас дикий, нашелся в Котельниках, ул.Кузьминская.",9,True,True,2,3,"вс, 19.10.2025",True
https://pet911.ru/turovo/found/dog/rf1094819,rf1094819,найден,Turovo,ищут хозяина,собака,Неизвестно,Неизвестно,"Центральная улица, 70, Турово","ср, 29.10.2025",Мужской,Неизвестно,"Собака с ошейником, ухоженная. Пока приютили во дворе в будке",10,True,True,2,4,"пн, 20.10.2025",True
https://pet911.ru/moskva/found/cat/rf1085482,rf1085482,найден,Moskva,ищут хозяина,кошка,серая,Неизвестно,"улица Архитектора Власова, 5 к2, Москва","вс, 12.10.2025",Неизвестно,Неизвестно,"Встретила кошку или котика по пути. Подбежала ко мне, но на руки не дается. Темно-серая пушистая, с адресником и ошейником. Ходит озирается по сторонам. Кто потерял пушистика?",27,True,True,6,5,"вс, 12.10.2025",True
https://pet911.ru/found/dog/rf1091775,rf1091775,найден,,ищут хозяина,собака,Неизвестно,Неизвестно,"46К-1112, дорожно-эксплуатационного участка","пт, 24.10.2025",Мужской,Неизвестно,"Появился около недели назад. Бегает около Минского шоссе, 108 км поворот на Верею. Периодически забегает на строительный рынок. Осторожный",19,True,True,5,4,"пт, 24.10.2025",True
